current_price,volume,trade_price,date,start_price,high_price,low_price
545.049988,311600,,20001024,527.359985,549.789978,523.02002
542.330017,308100,,20001025,539.929993,545.859985,532.98999
523.669983,212800,,20001026,528.27002,530.809998,517.820007
515.340027,284300,,20001027,528.590027,534.840027,515.340027
504.730011,285700,,20001030,514.820007,520.01001,504.730011
514.47998,350600,,20001031,497.589996,514.47998,483.579987
548.76001,366400,,20001101,524.690002,550.059998,522.780029
558.099976,461100,,20001102,543.940002,563.97998,540.929993
560.409973,406500,,20001103,563.5,567.070007,556.380005
556.659973,423800,,20001106,557.640015,581.469971,555.409973
553.349976,346600,,20001107,560.549988,564.380005,550.390015
558.090027,354200,,20001108,549.210022,562.890015,545.77002
560.659973,323900,,20001109,549.440002,562.659973,548.140015
565.179993,322200,,20001110,557.940002,567.340027,555.109985
538.940002,272800,,20001113,552.440002,552.440002,536.450012
552.98999,253000,,20001114,543.530029,552.98999,543.530029
557.47998,325300,,20001115,566.409973,570.359985,552.890015
555.039978,310700,,20001116,557.849976,561.169983,550.460022
551.26001,331700,,20001117,548.429993,551.26001,543.599976
537.400024,289800,,20001120,543.780029,547.559998,537.23999
531.450012,293100,,20001121,529.51001,531.450012,515.409973
522.330017,314600,,20001122,525.5,532.950012,520.609985
514.309998,312300,,20001123,515.47998,522.539978,512.409973
530.840027,315500,,20001124,518.150024,530.840027,515.320007
554.039978,392900,,20001127,542.27002,554.039978,542.27002
536.940002,341200,,20001128,544.440002,547.309998,535.960022
516.440002,281000,,20001129,522.97998,522.97998,511.929993
509.230011,310400,,20001130,518.820007,518.820007,499.519989
514.460022,329900,,20001201,490.880005,514.460022,489.529999
501.730011,267600,,20001204,520.140015,520.52002,499.720001
516.960022,257200,,20001205,505.100006,516.969971,502.940002
517.890015,391900,,20001206,535.190002,540.630005,517.869995
523.780029,301000,,20001207,517.47998,523.780029,510.859985
534.809998,321400,,20001208,523.400024,535.469971,523.400024
554.799988,388700,,20001211,543.460022,557.789978,543.460022
543.080017,320900,,20001212,556.219971,558.5,541.98999
557.840027,302800,,20001213,540.349976,560.159973,539.51001
547.380005,298400,,20001214,548.140015,554.890015,540.72998
534,297800,,20001215,544.530029,551.289978,533.650024
539.27002,251300,,20001218,529.369995,541.780029,529.369995
530.799988,290200,,20001219,541.22998,541.25,530.179993
514.210022,304300,,20001220,517.369995,525.789978,513.23999
511.899994,290300,,20001221,498.600006,515.76001,497.309998
500.600006,332700,,20001222,514.539978,518.900024,500.410004
504.619995,252900,,20001226,509.089996,509.950012,501.640015
520.950012,231000,,20010102,503.309998,521.340027,500.970001
521.429993,324600,,20010103,512.73999,524.580017,510.700012
558.02002,444500,,20010104,551.530029,567.159973,550.909973
580.849976,578300,,20010105,559.539978,581.409973,555.400024
586.650024,558600,,20010108,573.719971,587.909973,572.47998
589.919983,559000,,20010109,583.849976,589.919983,572.549988
560.809998,642400,,20010110,586.630005,593.859985,560.809998
561.789978,518800,,20010111,568.26001,570.570007,557.859985
587.869995,713800,,20010112,578.950012,601.090027,578.950012
599,612000,,20010115,595.059998,608.219971,588.869995
603.419983,606300,,20010116,600.679993,608.51001,588.419983
595.830017,501700,,20010117,600.75,610.469971,587.26001
604.049988,453800,,20010118,597.150024,612.900024,596.659973
619.780029,432500,,20010119,622.25,622.25,613.659973
627.450012,485000,,20010122,622.52002,627.450012,614.080017
591.72998,443700,,20010126,623.679993,624,591.72998
596.539978,461200,,20010129,592.75,598.109985,587.419983
591.340027,498700,,20010130,601.289978,608.049988,591.340027
617.909973,442100,,20010131,594.76001,617.909973,593.539978
612.299988,396000,,20010201,606.48999,620.780029,605.419983
608.47998,345300,,20010202,614.51001,616.669983,602.130005
579.159973,354100,,20010205,594.909973,595.469971,575.580017
586.580017,326300,,20010206,577.25,587.22998,573.52002
576.190002,322700,,20010207,584.929993,584.929993,574.440002
591.570007,282200,,20010208,577.119995,591.659973,577.119995
595.469971,374600,,20010209,588.359985,598.969971,581.48999
599.200012,318900,,20010212,587.619995,602.900024,584.369995
598.780029,336700,,20010213,603.150024,605.349976,594.409973
603.830017,413200,,20010214,594.929993,607.590027,592.320007
603.630005,359800,,20010215,611.26001,612.26001,602.409973
604.919983,319500,,20010216,605.469971,611.539978,604.27002
596.669983,316700,,20010219,595.659973,597.76001,588.909973
608.73999,498600,,20010220,595.77002,609.359985,593.169983
594.530029,439100,,20010221,605.48999,605.48999,594.450012
583.409973,435000,,20010222,589.299988,589.299988,571.719971
583.52002,400800,,20010223,579.969971,590.48999,579.450012
585.320007,449000,,20010226,585.159973,588.919983,580.590027
577.570007,475800,,20010227,590.140015,597.119995,576.659973
578.099976,351300,,20010228,571.640015,581.440002,571.039978
559.440002,329700,,20010302,574.609985,574.609985,557.200012
565.380005,309900,,20010305,549.27002,565.380005,549.27002
568.150024,485000,,20010306,569.140015,574.900024,564.119995
568.640015,364100,,20010307,574.52002,576.940002,566.080017
579.280029,349400,,20010308,569.789978,579.280029,568.090027
565.76001,316000,,20010309,572.109985,573.669983,562.530029
545.049988,360900,,20010312,554.359985,556.840027,545.049988
527.969971,358100,,20010313,527.940002,533.25,522.650024
543.280029,415200,,20010314,541.419983,545,539.119995
541.830017,385200,,20010315,523.280029,542.299988,522.73999
538.669983,332600,,20010316,541.309998,543.809998,536.700012
534.330017,253800,,20010319,531.840027,541.200012,528.880005
531.590027,279500,,20010320,542.130005,542.789978,531.390015
532.590027,364700,,20010321,520.710022,532.590027,520.409973
527.049988,402500,,20010322,530.880005,532.25,524.25
537.969971,364400,,20010323,532.01001,539.190002,531.630005
545.97998,433300,,20010326,544.75,550.26001,542.090027
532.900024,433300,,20010327,546.27002,546.27002,532.900024
528.789978,402600,,20010328,541.429993,541.710022,528.789978
523.799988,484200,,20010329,522.98999,531.849976,521.039978
523.219971,417200,,20010330,524.630005,528.599976,516.969971
515.200012,231800,,20010402,520.559998,522.090027,512.400024
503.26001,277600,,20010403,505.380005,507.670013,498.269989
493.690002,313600,,20010404,496.029999,501.320007,493.570007
506.220001,373600,,20010406,518.059998,518.200012,504.540009
497.459991,283900,,20010409,503.070007,506.459991,497.459991
491.209991,261900,,20010410,500.970001,501.649994,491.209991
507.529999,354300,,20010411,505.23999,508.75,501.630005
514.210022,408900,,20010412,516.72998,519.47998,511.730011
516.099976,346900,,20010413,518.640015,518.650024,512.349976
508.350006,328700,,20010416,514.549988,518.26001,508.350006
513.969971,319500,,20010417,506.920013,516.119995,505.920013
540,494900,,20010418,523.26001,540,520.309998
563.309998,561600,,20010419,567.48999,581.630005,558.969971
556.289978,475600,,20010420,567.659973,572.080017,556.219971
560.940002,420400,,20010423,559.090027,566.469971,556.52002
555.640015,346700,,20010424,552.320007,556.47998,547.390015
566.340027,376500,,20010425,552.690002,566.340027,551.150024
561.619995,305800,,20010426,569.580017,570.98999,560.840027
556.630005,231100,,20010427,561.059998,563.76001,553.669983
577.359985,371500,,20010430,565.440002,577.52002,564.719971
583.700012,594600,,20010502,586.27002,587.179993,580.390015
584.400024,390100,,20010503,583.219971,584.679993,576.530029
585.599976,392500,,20010504,575.690002,585.599976,575.690002
596.5,471700,,20010507,588.880005,599.049988,584.789978
590.909973,484400,,20010508,594.320007,597.950012,590.650024
578.840027,527700,,20010509,589.059998,589.419983,578.340027
581.380005,557100,,20010510,579.159973,584.330017,575.429993
583.059998,546700,,20010511,581.73999,584.280029,577.909973
584.080017,527000,,20010514,585.130005,588.130005,580.820007
581.299988,557600,,20010515,583.72998,585.73999,579.080017
572.400024,529300,,20010516,578.679993,585.669983,572.359985
596.390015,565100,,20010517,588.150024,596.390015,585.590027
600.539978,595400,,20010518,594.559998,600.539978,591.630005
618.960022,750100,,20010521,606.869995,620.890015,606.460022
617.98999,794300,,20010522,628.820007,630.080017,617.98999
622.599976,526300,,20010523,620.030029,625.799988,616.559998
622.280029,561500,,20010524,614.219971,624.460022,612.619995
624.109985,634200,,20010525,626.969971,633.159973,623.049988
618.469971,434800,,20010528,620.200012,622.669983,618.140015
632.049988,530400,,20010529,616.940002,632.090027,615.869995
628.419983,449700,,20010530,629.450012,629.900024,620.950012
612.159973,385000,,20010531,612.450012,617.659973,608.799988
607.070007,358800,,20010601,615.669983,617.090027,603.840027
610.909973,341300,,20010604,609.059998,613.210022,606.719971
597.659973,360300,,20010605,612.630005,615,597.659973
601.140015,328000,,20010607,594.280029,601.349976,594.280029
621.780029,442500,,20010608,608.47998,621.900024,608.330017
608.22998,340100,,20010611,612.460022,615.409973,607.200012
607.150024,319900,,20010612,605.359985,611.880005,603.909973
614.049988,392400,,20010613,611.789978,614.049988,607.47998
613.75,420500,,20010614,612.960022,623.369995,610.359985
618.960022,375800,,20010615,609.539978,618.960022,604.369995
608.780029,474200,,20010618,617.659973,619.820007,607.929993
608.909973,436600,,20010619,606.039978,615.849976,605.799988
595.719971,440500,,20010620,603.289978,604.780029,593.75
595.530029,404200,,20010621,597.719971,599.76001,589.460022
599.080017,395200,,20010622,597.340027,602.700012,593.330017
598.02002,309900,,20010625,597.369995,602.77002,594.039978
588.710022,312700,,20010626,597.809998,598.960022,586.119995
584.76001,330400,,20010627,587.309998,590.73999,580.75
583.27002,268800,,20010628,585.659973,591.030029,582.909973
595.130005,225200,,20010629,594.02002,595.130005,589.179993
596.73999,201700,,20010702,593.030029,598.23999,592.900024
594.309998,209100,,20010703,598.669983,598.669983,593.559998
597.25,226700,,20010704,591.01001,597.25,586.309998
593.609985,195600,,20010705,598.950012,600.51001,592.799988
578.539978,216000,,20010706,581.849976,585.080017,578.130005
560,250500,,20010709,565.340027,568.210022,555.659973
558.599976,229000,,20010710,563.210022,565.51001,557.51001
553.650024,208200,,20010711,547.150024,558.530029,545.76001
559.950012,302700,,20010712,561.5,566.26001,559.950012
548.48999,259000,,20010713,571.159973,571.159973,546.969971
548.929993,228100,,20010716,551.429993,554.929993,545.169983
540.530029,275300,,20010718,550.940002,551.969971,539.039978
545.73999,263200,,20010719,534.130005,545.73999,534.130005
537.710022,275200,,20010720,540.26001,541.950012,534.390015
524.210022,265300,,20010723,535,538.349976,522.380005
526.619995,485600,,20010724,518.940002,527.369995,512.780029
526.080017,371400,,20010725,519.73999,528.330017,516.640015
529.219971,313200,,20010726,529.650024,531.960022,527.219971
541.130005,396000,,20010727,536.859985,542.580017,534.940002
533.530029,274100,,20010730,542.080017,542.080017,532.849976
541.549988,202400,,20010731,534.840027,541.549988,532.549988
562.789978,441200,,20010801,546.299988,563.669983,542
567.460022,445700,,20010802,565.390015,572.030029,557.289978
568.690002,267800,,20010803,572,572,563.549988
569.369995,375400,,20010806,564.719971,573.559998,563.530029
567.5,366600,,20010807,562.169983,568.570007,561.289978
565.940002,362100,,20010808,568.070007,568.849976,561.349976
549.669983,318600,,20010809,554.460022,559.169983,549.669983
555.340027,286500,,20010810,556.039978,558.27002,552
562,298600,,20010813,558.47998,562,552.169983
577.150024,539400,,20010814,565.200012,577.23999,564.859985
580.950012,525600,,20010816,571.190002,582.799988,569.530029
580.98999,437400,,20010817,581.52002,585.359985,577.099976
567.090027,381800,,20010820,568.580017,574.159973,566.419983
568.679993,356400,,20010821,571.77002,572.859985,561.440002
574.869995,525800,,20010822,560.530029,575.299988,560.530029
570.070007,482300,,20010823,578.619995,580.51001,568.820007
569.309998,415300,,20010824,571.969971,573.190002,563.900024
578.73999,478600,,20010827,577.460022,585.340027,574.710022
576.51001,445200,,20010828,577.75,578.619995,573.099976
565.630005,469000,,20010829,569.77002,570.030029,563.280029
564.359985,711800,,20010830,555.97998,564.359985,554.469971
545.109985,720400,,20010831,552.780029,554.47998,542.210022
541.830017,415200,,20010903,545.02002,547.630005,539.169983
558.789978,500000,,20010904,543.099976,558.789978,540.330017
551.909973,788700,,20010905,550.429993,553.609985,547.880005
552.590027,588200,,20010906,552.409973,559.169983,551.349976
555.080017,491300,,20010907,546.789978,555.51001,544.72998
550.72998,595800,,20010910,547.98999,551.26001,545.159973
540.570007,612400,,20010911,550.900024,553.609985,539.719971
475.600006,242800,,20010912,490.140015,499.899994,474.579987
499.25,1022900,,20010913,491.609985,499.25,484.48999
482.290009,1021300,,20010914,497.149994,497.149994,472.980011
468.76001,732200,,20010917,475.309998,476.420013,464.390015
484.929993,693000,,20010918,481.450012,485.119995,478.23999
486.75,783900,,20010919,484.160004,491.98999,480.399994
480.269989,627800,,20010920,482.790009,482.790009,473.5
472.309998,564300,,20010921,466.570007,472.309998,463.540009
482.190002,538800,,20010924,473.75,482.190002,471.910004
472.130005,640100,,20010925,491.589996,491.679993,470.380005
472.850006,423400,,20010926,473.410004,475.799988,468.480011
472.380005,453300,,20010927,467.450012,472.380005,464.420013
479.679993,426700,,20010928,475.559998,483.209991,472.709991
500.640015,547900,,20011004,498.869995,501.220001,494.76001
501.920013,781800,,20011005,499.799988,502.109985,496.660004
496.130005,687400,,20011008,497.440002,501.559998,493.119995
507.609985,655200,,20011009,501.019989,509.209991,501.019989
503.459991,474800,,20011010,503.079987,505.410004,500.440002
517.049988,598500,,20011011,514.840027,519.559998,513.869995
516.400024,628100,,20011012,526.059998,526.200012,510.929993
513.98999,373200,,20011015,513.549988,517.469971,511.290009
521.909973,419500,,20011016,514.429993,522.159973,514.039978
528.289978,448500,,20011017,527.809998,529.539978,522.369995
524.210022,387700,,20011018,522.309998,526.48999,519.409973
528.039978,661500,,20011019,522.929993,530.080017,521.419983
528.700012,429000,,20011022,532,532.119995,524.320007
530.5,466400,,20011023,533.679993,538.289978,530.450012
541.48999,382300,,20011024,532.630005,541.960022,531.460022
542.190002,641000,,20011025,542.830017,545.119995,539.619995
543.409973,359700,,20011026,545.150024,547.25,539.909973
547.869995,412800,,20011029,548.219971,550.929993,544.070007
533.869995,359400,,20011030,538.98999,539.929993,533.200012
537.809998,592300,,20011031,530.530029,537.809998,529.75
544.090027,461600,,20011101,540.630005,546.119995,536.200012
550.570007,855800,,20011102,547.98999,554.049988,547.51001
561.619995,417300,,20011105,555.619995,561.619995,552.890015
565.469971,494000,,20011106,567.349976,569.820007,565.469971
562.030029,449400,,20011107,567.030029,567.940002,560.880005
573.039978,531400,,20011108,564.820007,574.75,564.820007
576.75,823700,,20011109,575.099976,579.190002,569.710022
584.47998,743100,,20011112,581.710022,584.47998,575.580017
588.830017,861900,,20011113,580.869995,589.640015,577.190002
606.679993,943700,,20011114,595,606.679993,592.890015
606.440002,803700,,20011115,602.090027,612.320007,600.719971
610.880005,705200,,20011116,605.710022,612.530029,602.830017
626.429993,973100,,20011119,610.77002,630.02002,610.77002
616.330017,918000,,20011120,630.969971,636.059998,614.190002
615.450012,709100,,20011121,609.880005,621.169983,609.179993
624.559998,771300,,20011122,617.820007,624.559998,609.809998
645.179993,802100,,20011123,627.450012,647.200012,627.450012
674.559998,783700,,20011126,655.080017,674.559998,654.869995
670.099976,807300,,20011127,674.609985,680.909973,661.440002
632.02002,717900,,20011128,661.97998,665.070007,630.76001
628.859985,650900,,20011129,624.179993,641.109985,616.51001
643.890015,792600,,20011130,645.630005,649.400024,640.22998
650.659973,888600,,20011203,643.609985,654,631.869995
649.900024,897600,,20011204,648.51001,656.330017,642.73999
688.309998,789600,,20011205,663.47998,696.059998,663.47998
686.609985,869700,,20011206,707.059998,715.929993,678.809998
704.5,670400,,20011207,691.369995,708.150024,683.619995
668.77002,669100,,20011210,701.359985,702.01001,665.73999
670.080017,565300,,20011211,659.76001,671.679993,655.650024
681.429993,539200,,20011212,667.01001,683.26001,658.169983
676.590027,577100,,20011213,682.469971,684.309998,667.950012
665.200012,498300,,20011214,666.98999,676.659973,660.76001
648.280029,531800,,20011217,661.289978,662.080017,645.869995
643.76001,600200,,20011218,655.969971,662.590027,639.619995
647.049988,627600,,20011219,652.909973,654.630005,642.650024
664.51001,504000,,20011220,649.299988,666.47998,642.859985
644.710022,355200,,20011221,651.900024,653.929993,641.700012
646.48999,390800,,20011224,647.72998,655.299988,642.26001
653.869995,568400,,20011226,650.22998,655.200012,648.840027
668.549988,541600,,20011227,650.309998,672.549988,646.299988
693.700012,514800,,20011228,680.219971,695.960022,680.219971
724.950012,618700,,20020102,698,725.059998,690.359985
727.659973,752600,,20020103,726.76001,735.77002,722.349976
747.719971,630700,,20020104,744.460022,750.830017,739.140015
751.47998,753600,,20020107,748.539978,757.809998,735.549988
734.76001,799300,,20020108,747.210022,750.890015,734.76001
751.609985,942600,,20020109,732.380005,751.609985,729.340027
728.22998,1057100,,20020110,747.440002,751.830017,728.219971
727.359985,798900,,20020111,737.309998,742.340027,718.73999
744.030029,751500,,20020114,721.429993,744.030029,720.780029
718.640015,730800,,20020115,732.580017,732.580017,716.340027
710.950012,548400,,20020116,718.080017,723.890015,710.950012
713.5,714700,,20020117,703.429993,715.900024,698.299988
708.469971,537700,,20020118,713.349976,718.390015,705.210022
717.349976,522500,,20020121,704.72998,717.349976,701.01001
724.359985,700500,,20020122,721.650024,731.090027,717.77002
742.619995,588800,,20020123,715.789978,742.840027,714.609985
757.710022,717400,,20020124,749.599976,763.419983,748.179993
774.679993,760400,,20020125,769.51001,784.119995,766.590027
780.23999,705800,,20020128,787.650024,787.650024,773.48999
774.030029,679200,,20020129,780.469971,784.460022,769.530029
749.450012,778500,,20020130,748.780029,759.23999,745.77002
748.070007,670600,,20020131,761.119995,762.219971,742.890015
742.419983,758400,,20020201,757.070007,761.849976,739.150024
730.210022,554900,,20020204,740.97998,747.359985,728.580017
739.909973,553700,,20020205,720.700012,739.909973,718.859985
741.549988,585600,,20020206,736.450012,745.630005,736.450012
727.710022,504400,,20020207,736.619995,746.960022,724.690002
739.659973,522900,,20020208,730.820007,739.659973,722.530029
796.179993,759500,,20020214,764.150024,796.179993,762.409973
783.590027,747900,,20020215,781.98999,793.669983,781.659973
790.369995,869400,,20020218,783.75,795.369995,782.929993
782.27002,677900,,20020219,794.330017,797.72998,779.950012
776.890015,589400,,20020220,774.01001,780.539978,769.710022
787.619995,639400,,20020221,788.630005,789.47998,772.5
792,683500,,20020222,774.780029,792.640015,773.400024
791.47998,479000,,20020225,796.799988,801.969971,786.72998
801.140015,591100,,20020226,806.219971,810.429993,795.419983
822.109985,695100,,20020227,800.700012,822.109985,800.700012
819.98999,676100,,20020228,825.119995,826.599976,815.52002
834.210022,621800,,20020304,842.210022,847.390015,834.210022
841.950012,763000,,20020305,847.859985,847.859985,834.950012
843.059998,904900,,20020306,840.450012,850.609985,837.049988
829.440002,734600,,20020307,847.859985,850.080017,826.200012
825.27002,626600,,20020308,828.900024,833.719971,815.539978
827.02002,541700,,20020311,828.219971,830.380005,818.429993
846.030029,651600,,20020312,824.47998,846.030029,824.47998
849.130005,593100,,20020313,841.929993,854.47998,839.47998
856.859985,686300,,20020314,846.640015,856.859985,829.049988
860.359985,717100,,20020315,847.570007,868.02002,845.400024
869.710022,753900,,20020318,877.190002,878.320007,863.650024
889.97998,701800,,20020319,872.650024,890.440002,869.859985
887.47998,760300,,20020320,895.330017,903.789978,882.099976
885.640015,648200,,20020321,875.609985,891.559998,875.609985
895.97998,664100,,20020322,890.320007,908.400024,883.26001
879.409973,576100,,20020325,901.429993,903.77002,879.409973
881.030029,465600,,20020326,872.570007,884.179993,872.570007
902.460022,608000,,20020327,888.320007,903.97998,884.840027
892.669983,654100,,20020328,905.190002,914.929993,892.669983
895.580017,454900,,20020329,902.049988,906.25,893.179993
875.830017,489800,,20020401,900.469971,900.469971,874.900024
905.340027,506200,,20020402,878.900024,905.340027,871.450012
918.590027,547800,,20020403,899.97998,919.890015,898.280029
918.01001,500400,,20020404,912.940002,920.869995,908.820007
900.690002,556200,,20020408,920.830017,926.22998,900.23999
888.669983,657000,,20020409,903.789978,905.26001,884.429993
856.030029,562300,,20020410,882.080017,882.080017,855.469971
862.859985,726300,,20020411,858.219971,873.25,853.179993
875.690002,802900,,20020412,855.039978,875.719971,854.119995
894.280029,942700,,20020415,879.039978,897.099976,877.98999
901.289978,741700,,20020416,896.409973,904.609985,891
930.51001,775600,,20020417,919.469971,932.669983,918.669983
937.609985,884800,,20020418,926.690002,941.73999,925.059998
923.940002,851700,,20020419,936.890015,941.460022,922.179993
920.890015,804800,,20020422,930.099976,943.539978,912.539978
925.700012,803300,,20020423,918.059998,927.099976,909.070007
915.690002,745400,,20020424,921.75,927.150024,906.01001
872.580017,615700,,20020425,898.440002,903.400024,872.580017
869.650024,648900,,20020426,871.539978,878.320007,864.059998
838.51001,584400,,20020429,848.52002,863.099976,833.419983
842.340027,992300,,20020430,840.309998,847.190002,829.159973
859.859985,695000,,20020502,855.409973,860.719971,844.200012
856.719971,630200,,20020503,852.039978,859.320007,836.710022
826.869995,493900,,20020506,840.929993,843.570007,826.869995
826.340027,564500,,20020507,814.059998,826.340027,811.659973
844.669983,658800,,20020508,839.02002,850.900024,837.26001
838.669983,968400,,20020509,865.299988,869.450012,838.669983
817.929993,447500,,20020510,835.030029,842.330017,812.799988
821.890015,414200,,20020513,808.969971,827.030029,804.909973
837.369995,702600,,20020514,834.48999,839.799988,826.960022
862.619995,625600,,20020515,850.580017,866.030029,850.580017
858.039978,881700,,20020516,861.950012,867.210022,856.700012
875.030029,862100,,20020517,867.440002,878.390015,866.700012
865.780029,620200,,20020520,876.369995,878.679993,865.109985
837.559998,740700,,20020521,858.419983,862.919983,836.619995
863.059998,664500,,20020522,837.590027,863.059998,829.5
845.51001,952300,,20020523,858.5,863.159973,844.150024
854.570007,786300,,20020524,853.409973,861.030029,851.01001
840.570007,618500,,20020527,850.119995,860.369995,836.890015
848.799988,806600,,20020528,845.780029,849.340027,834.640015
835.190002,839200,,20020529,838.72998,838.72998,821.809998
815.609985,589200,,20020530,825.840027,831.52002,812.119995
796.400024,686800,,20020531,815.140015,820.51001,794.919983
804.929993,566900,,20020603,793.530029,807.150024,787.039978
806.330017,584300,,20020604,789,807.190002,785.580017
809.590027,703400,,20020605,813.039978,818.549988,808.080017
795.159973,833300,,20020607,793.900024,799.26001,788.119995
811.900024,1128200,,20020610,803.179993,814.690002,802.02002
815.330017,952200,,20020611,810.080017,816.169983,803.200012
823.059998,615800,,20020612,809.530029,823.059998,807.369995
822.01001,596600,,20020614,820.429993,832.26001,820.200012
809.159973,645300,,20020617,824.179993,828.070007,809.159973
809.400024,661400,,20020618,824.25,827.48999,809.390015
776.369995,687800,,20020619,806.359985,814.25,770.47998
776.809998,834500,,20020620,769.830017,779.929993,764.530029
778.530029,773200,,20020621,767.5,783.349976,758.950012
767.919983,614300,,20020624,767.830017,773.830017,755.809998
755.919983,660800,,20020625,773.75,778.679993,753.820007
701.869995,605400,,20020626,735.440002,735.440002,699.150024
710.429993,894900,,20020627,717.890015,722.059998,703.52002
742.719971,641000,,20020628,723.72998,747.619995,722.630005
746.22998,430100,,20020702,722.580017,750.599976,720.700012
753.359985,416000,,20020703,740.859985,756.059998,733.570007
768.73999,1420600,,20020704,762.159973,768.73999,754.419983
787.830017,989000,,20020705,768.51001,797.419983,768.51001
783.349976,972600,,20020708,807.119995,807.359985,778.780029
801.98999,1480500,,20020709,787.830017,801.98999,784.130005
794.710022,731600,,20020710,795.02002,802.75,790.450012
764.880005,1136300,,20020711,782.75,782.75,764.880005
792.929993,1805000,,20020712,780.48999,793.440002,776.450012
783.52002,1763600,,20020715,787.650024,799.869995,780.299988
771.450012,1977400,,20020716,785.280029,792.609985,767.869995
773.849976,1804700,,20020718,774.25,780.280029,770.859985
754.619995,2149100,,20020719,759.409973,761.679993,744.359985
720.900024,1445400,,20020722,724.48999,736.580017,719.380005
743.52002,2379300,,20020723,715.809998,743.52002,709.369995
721.409973,1965400,,20020724,723.76001,726.22998,715.099976
723.52002,1359000,,20020725,752.780029,752.780029,723.52002
697.840027,964900,,20020726,716.969971,722.919983,688.679993
700.349976,1983900,,20020729,704.080017,707.97998,694.950012
724.080017,1415800,,20020730,722.580017,731.309998,722.22998
717.98999,1956000,,20020731,725.030029,727.580017,717.419983
707.799988,1385200,,20020801,720.98999,721.309998,702.440002
700.679993,1611200,,20020802,693.950012,704.090027,689.380005
675.76001,1645400,,20020805,690.77002,692.119995,672.590027
673.780029,1421800,,20020806,660.940002,674.76001,660.940002
679.369995,1028900,,20020807,685.059998,689.450012,677.630005
684.48999,981700,,20020808,684.400024,687.530029,677.849976
692.450012,1457200,,20020809,699.090027,705.75,691.869995
695.390015,827100,,20020812,693.98999,702.830017,692.47998
708.630005,803000,,20020813,695.140015,708.710022,693.309998
711.23999,862500,,20020814,699.289978,713.719971,697.73999
718.289978,796100,,20020816,724.330017,729.210022,715.97998
717.580017,1144900,,20020819,722.849976,729.049988,713.299988
736.700012,1700700,,20020820,732.619995,740.25,730.690002
745.119995,1508200,,20020821,734.419983,746.51001,731.450012
745.75,1315700,,20020822,749.299988,752.429993,743.340027
740.51001,824200,,20020823,748.099976,753.5,738.809998
734.789978,685200,,20020826,731.820007,737.299988,730.369995
724.169983,699600,,20020827,737.090027,737.51001,723.48999
724.049988,652800,,20020828,718.349976,732.109985,718.349976
724.940002,1105400,,20020829,720.559998,724.940002,717.039978
736.400024,805500,,20020830,726.25,736.400024,721.02002
751.97998,673300,,20020902,739.840027,751.97998,738.090027
740.590027,780400,,20020903,752.859985,755.440002,740.409973
723.049988,593300,,20020904,726.580017,728.869995,717.090027
720.97998,578400,,20020905,730.969971,731.26001,720.73999
708.72998,655100,,20020906,716.25,720.150024,707.210022
697.890015,904300,,20020909,714.580017,716.719971,696.150024
713.299988,636400,,20020910,701.669983,713.299988,701.669983
724.710022,582400,,20020911,717.969971,726.26001,716.340027
739.219971,688100,,20020912,725.429993,739.219971,722.840027
718.169983,1242200,,20020913,726.130005,727.429993,716.48999
704.380005,839600,,20020916,721.450012,721.710022,700.75
726.799988,662800,,20020917,715.159973,726.840027,709.72998
703.869995,568600,,20020918,708.059998,710,699.77002
704.119995,439800,,20020919,705.109985,715.159973,702.02002
679.429993,488600,,20020923,692.140015,693.26001,677.169983
672.280029,582700,,20020924,667.210022,677.75,665.97998
657.960022,504500,,20020925,669.359985,669.72998,651.929993
662.409973,624100,,20020926,672.909973,676.419983,659.200012
663.719971,1083900,,20020927,665.200012,672.26001,660.530029
646.419983,505700,,20020930,645.280029,648.840027,639.73999
652.130005,481500,,20021001,637.809998,652.23999,637.77002
648.099976,755600,,20021002,666.77002,666.969971,646.450012
650.919983,777600,,20021004,642.429993,654.700012,638
627.400024,605900,,20021007,644.320007,644.320007,627.159973
634.840027,581100,,20021008,626.090027,634.840027,623.059998
619.940002,568200,,20021009,637.01001,637.01001,618.75
584.039978,680100,,20021010,610.679993,613.969971,584.039978
587.51001,690100,,20021011,602.880005,604.469971,576.48999
614.27002,585700,,20021014,604.429993,617.159973,603.799988
629.570007,793200,,20021015,620.76001,634.440002,613.090027
636.25,1207400,,20021016,641.119995,641.580017,631.369995
644.659973,1290300,,20021017,633.460022,647.789978,625.669983
670.789978,1160600,,20021018,660.669983,674.190002,657.030029
652.669983,1622900,,20021021,666.51001,668.309998,652.669983
639.27002,1094900,,20021022,665.539978,665.849976,632.450012
657.429993,1703700,,20021023,640.559998,657.539978,631.23999
654.97998,1678900,,20021024,661.469971,666.210022,650.700012
655.880005,1017000,,20021025,646.099976,662.320007,646.090027
678.140015,1248900,,20021028,666.960022,680.070007,664.539978
673.179993,1643500,,20021029,675.090027,682.809998,672.469971
658.030029,1356100,,20021030,672.429993,672.830017,651.859985
658.919983,1038900,,20021031,664.799988,670.179993,653.109985
647.650024,829000,,20021101,652.340027,657.119995,646.150024
672.679993,1720000,,20021104,661.23999,672.679993,658
664.900024,1264000,,20021105,672.719971,674.650024,660.969971
682.559998,1257700,,20021106,673.940002,683.359985,672.5
681.27002,852300,,20021107,678.76001,688.469971,674.340027
674.849976,693800,,20021108,668.059998,674.869995,664.23999
657.780029,672700,,20021111,669.159973,669.159973,654.650024
